model,doc_id,source_file,status,reason,gt_file_exists,matched_count,gt_only_count,pred_only_count,gt_defendant_count,pred_defendant_count,llm_calls,input_tokens,output_tokens,total_tokens,fallback_errors,fallback_used
act,01-02-2024-Khanh_Hoa-2ta1430918t1cvn,01-02-2024-Khanh_Hoa-2ta1430918t1cvn.json,processed,ok,True,1,0,0,1,1,3,23072,4722,27794,0,False
act,01-04-2025-Tuyen_Quang-2ta1791873t1cvn,01-04-2025-Tuyen_Quang-2ta1791873t1cvn.json,processed,ok,True,2,0,0,2,2,3,29283,6655,35938,0,False
act,01-08-2024-Bac_Giang-2ta1610530t1cvn,01-08-2024-Bac_Giang-2ta1610530t1cvn.json,processed,ok,True,1,0,0,1,1,3,23581,4934,28515,0,False
act,01-08-2025-Hai_Phong-2ta1913320t1cvn,01-08-2025-Hai_Phong-2ta1913320t1cvn.json,processed,ok,True,1,0,0,1,1,3,26546,4820,31366,0,False
act,02-04-2025-Ha_Noi-2ta1950007t1cvn,02-04-2025-Ha_Noi-2ta1950007t1cvn.json,processed,ok,True,1,0,0,1,1,3,24463,5193,29656,0,False
act,02-06-2025-Khanh_Hoa-2ta1912779t1cvn,02-06-2025-Khanh_Hoa-2ta1912779t1cvn.json,processed,ok,True,1,0,0,1,1,3,24110,4674,28784,0,False
act,02-07-2025-Ho_Chi_Minh-2ta1973163t1cvn,02-07-2025-Ho_Chi_Minh-2ta1973163t1cvn.json,processed,ok,True,1,0,0,1,1,3,25317,5001,30318,0,False
act,02-08-2024-Ho_Chi_Minh-2ta1628292t1cvn,02-08-2024-Ho_Chi_Minh-2ta1628292t1cvn.json,processed,ok,True,1,0,0,1,1,3,30797,4686,35483,0,False
act,02-12-2025-Ha_Noi-2ta2018534t1cvn,02-12-2025-Ha_Noi-2ta2018534t1cvn.json,processed,ok,True,1,0,0,1,1,3,24855,5311,30166,0,False
act,03-01-2025-An_Giang-2ta1917746t1cvn,03-01-2025-An_Giang-2ta1917746t1cvn.json,processed,ok,True,1,0,0,1,1,3,23836,4402,28238,0,False
act,03-01-2025-Hung_Yen-2ta1712895t1cvn,03-01-2025-Hung_Yen-2ta1712895t1cvn.json,processed,ok,True,1,0,0,1,1,3,28012,4817,32829,0,False
act,03-05-2024-Thai_Binh-2ta1510909t1cvn,03-05-2024-Thai_Binh-2ta1510909t1cvn.json,processed,ok,True,6,0,0,6,6,3,27618,7016,34634,0,False
act,03-06-2025-Ho_Chi_Minh-2ta1868097t1cvn,03-06-2025-Ho_Chi_Minh-2ta1868097t1cvn.json,processed,ok,True,1,0,0,1,1,3,21643,4109,25752,0,False
act,04-03-2024-Kien_Giang-2ta1597508t1cvn,04-03-2024-Kien_Giang-2ta1597508t1cvn.json,processed,ok,True,1,0,0,1,1,3,21147,4412,25559,0,False
act,04-03-2025-Hung_Yen-2ta1764393t1cvn,04-03-2025-Hung_Yen-2ta1764393t1cvn.json,processed,ok,True,2,0,0,2,2,3,36086,5682,41768,0,False
act,04-06-2025-Khanh_Hoa-2ta1896878t1cvn,04-06-2025-Khanh_Hoa-2ta1896878t1cvn.json,processed,ok,True,2,0,0,2,2,3,34001,5110,39111,0,False
act,04-09-2025-Son_La-2ta1975105t1cvn,04-09-2025-Son_La-2ta1975105t1cvn.json,processed,ok,True,1,0,0,1,1,3,28719,4330,33049,0,False
act,05-01-2024-Lai_Chau-2ta1406042t1cvn,05-01-2024-Lai_Chau-2ta1406042t1cvn.json,processed,ok,True,1,0,0,1,1,3,20004,5133,25137,0,False
act,05-03-2024-Kien_Giang-2ta1647682t1cvn,05-03-2024-Kien_Giang-2ta1647682t1cvn.json,processed,ok,True,1,0,0,1,1,3,20260,4611,24871,0,False
act,05-03-2025-Nghe_An-2ta1965821t1cvn,05-03-2025-Nghe_An-2ta1965821t1cvn.json,processed,ok,True,5,0,0,5,5,3,36560,7232,43792,0,False
act,05-07-2024-Cao_Bang-2ta1552371t1cvn,05-07-2024-Cao_Bang-2ta1552371t1cvn.json,processed,ok,True,1,0,0,1,1,3,21100,4718,25818,0,False
act,05-08-2025-Dak_Lak-2ta1897296t1cvn,05-08-2025-Dak_Lak-2ta1897296t1cvn.json,processed,ok,True,1,0,0,1,1,3,23914,4394,28308,0,False
act,05-09-2025-Ca_Mau-2ta2011326t1cvn,05-09-2025-Ca_Mau-2ta2011326t1cvn.json,processed,ok,True,1,0,0,1,1,3,27940,5088,33028,0,False
act,06-01-2025-Bac_Giang-2ta1741748t1cvn,06-01-2025-Bac_Giang-2ta1741748t1cvn.json,processed,ok,True,1,0,0,1,1,3,26161,5141,31302,0,False
act,06-03-2025-Nam_Dinh-2ta1782856t1cvn,06-03-2025-Nam_Dinh-2ta1782856t1cvn.json,processed,ok,True,2,0,0,2,2,3,24151,5836,29987,0,False
act,06-05-2025-Quang_Ngai-2ta1883967t1cvn,06-05-2025-Quang_Ngai-2ta1883967t1cvn.json,processed,ok,True,1,0,0,1,1,3,16323,4568,20891,0,False
act,06-06-2025-Ho_Chi_Minh-2ta1854245t1cvn,06-06-2025-Ho_Chi_Minh-2ta1854245t1cvn.json,processed,ok,True,2,0,0,2,2,4,36022,6686,42708,0,False
act,06-06-2025-Tuyen_Quang-2ta1850013t1cvn,06-06-2025-Tuyen_Quang-2ta1850013t1cvn.json,processed,ok,True,2,0,0,2,2,3,32485,5215,37700,0,False
act,06-08-2024-Binh_Duong-2ta1579304t1cvn,06-08-2024-Binh_Duong-2ta1579304t1cvn.json,processed,ok,True,2,0,0,2,2,3,26570,5265,31835,0,False
act,06-11-2025-Dong_Nai-2ta2056899t1cvn,06-11-2025-Dong_Nai-2ta2056899t1cvn.json,processed,ok,True,1,0,0,1,1,3,24790,4990,29780,0,False
act,07-03-2025-Hai_Duong-2ta1767390t1cvn,07-03-2025-Hai_Duong-2ta1767390t1cvn.json,processed,ok,True,1,0,0,1,1,3,25072,4282,29354,0,False
act,07-05-2024-Ho_Chi_Minh-2ta1619879t1cvn,07-05-2024-Ho_Chi_Minh-2ta1619879t1cvn.json,processed,ok,True,1,0,0,1,1,3,26147,4072,30219,0,False
act,07-08-2024-Ba_Ria_Vung_Tau-2ta1618858t1cvn,07-08-2024-Ba_Ria_Vung_Tau-2ta1618858t1cvn.json,processed,ok,True,3,0,0,3,3,3,23786,5434,29220,0,False
act,07-08-2025-Bac_Ninh-2ta1900243t1cvn,07-08-2025-Bac_Ninh-2ta1900243t1cvn.json,processed,ok,True,2,0,0,2,2,3,27355,6695,34050,0,False
act,07-08-2025-Cao_Bang-2ta1957517t1cvn,07-08-2025-Cao_Bang-2ta1957517t1cvn.json,processed,ok,True,1,0,0,1,1,3,22275,4367,27677,1,True
act,07-08-2025-Nghe_An-2ta1871673t1cvn,07-08-2025-Nghe_An-2ta1871673t1cvn.json,processed,ok,True,1,0,0,1,1,3,24494,4395,28889,0,False
act,07-11-2024-Lai_Chau-2ta1687837t1cvn,07-11-2024-Lai_Chau-2ta1687837t1cvn.json,processed,ok,True,1,0,0,1,1,3,26659,4663,31322,0,False
act,08-04-2024-Ho_Chi_Minh-2ta1604010t1cvn,08-04-2024-Ho_Chi_Minh-2ta1604010t1cvn.json,processed,ok,True,1,0,0,1,1,3,22967,4745,27712,0,False
act,08-04-2024-Nam_Dinh-2ta1484859t1cvn,08-04-2024-Nam_Dinh-2ta1484859t1cvn.json,processed,ok,True,5,0,0,5,5,3,33747,6821,40568,0,False
act,08-05-2024-Dong_Thap-2ta1503612t1cvn,08-05-2024-Dong_Thap-2ta1503612t1cvn.json,processed,ok,True,1,0,0,1,1,3,20146,4764,24910,0,False
act,08-07-2025-Tuyen_Quang-2ta1866767t1cvn,08-07-2025-Tuyen_Quang-2ta1866767t1cvn.json,processed,ok,True,4,0,0,4,4,3,24683,6399,31082,0,False
act,09-01-2024-Ha_Noi-2ta1626776t1cvn,09-01-2024-Ha_Noi-2ta1626776t1cvn.json,processed,ok,True,1,0,0,1,1,3,29096,4832,33928,0,False
act,09-01-2025-Bac_Lieu-2ta1763232t1cvn,09-01-2025-Bac_Lieu-2ta1763232t1cvn.json,processed,ok,True,1,0,0,1,1,3,29028,5044,34072,0,False
act,09-01-2025-Phu_Tho-2ta1852066t1cvn,09-01-2025-Phu_Tho-2ta1852066t1cvn.json,processed,ok,True,2,0,0,2,2,3,32112,5741,37853,0,False
act,09-04-2024-Dak_Lak-2ta1491704t1cvn,09-04-2024-Dak_Lak-2ta1491704t1cvn.json,processed,ok,True,3,0,0,3,3,3,28736,6337,35073,0,False
act,09-05-2024-Quang_Ninh-2ta1555454t1cvn,09-05-2024-Quang_Ninh-2ta1555454t1cvn.json,processed,ok,True,1,0,0,1,1,3,21587,4976,26563,0,False
act,09-06-2025-Vinh_Phuc-2ta1928651t1cvn,09-06-2025-Vinh_Phuc-2ta1928651t1cvn.json,processed,ok,True,2,0,0,2,2,3,29668,5305,34973,0,False
act,09-07-2024-Tuyen_Quang-2ta1553282t1cvn,09-07-2024-Tuyen_Quang-2ta1553282t1cvn.json,processed,ok,True,1,0,0,1,1,3,14115,3147,17262,0,False
act,09-08-2024-Dong_Thap-2ta1594564t1cvn,09-08-2024-Dong_Thap-2ta1594564t1cvn.json,processed,ok,True,1,0,0,1,1,3,23159,5137,28296,0,False
act,09-09-2025-Dien_Bien-2ta1980311t1cvn,09-09-2025-Dien_Bien-2ta1980311t1cvn.json,processed,ok,True,1,0,0,1,1,3,25109,4849,29958,0,False
act,09-09-2025-Son_La-2ta1978095t1cvn,09-09-2025-Son_La-2ta1978095t1cvn.json,processed,ok,True,16,0,0,16,16,3,41991,12357,56419,1,True
act,10-01-2025-Khanh_Hoa-2ta1738112t1cvn,10-01-2025-Khanh_Hoa-2ta1738112t1cvn.json,processed,ok,True,1,0,0,1,1,3,30936,5461,36397,0,False
act,10-01-2025-Phu_Tho-2ta1852183t1cvn,10-01-2025-Phu_Tho-2ta1852183t1cvn.json,processed,ok,True,1,0,0,1,1,3,24110,4810,28920,0,False
act,10-03-2024-Tien_Giang-2ta1461024t1cvn,10-03-2024-Tien_Giang-2ta1461024t1cvn.json,processed,ok,True,2,0,0,2,2,3,24734,5028,29762,0,False
act,10-05-2024-Hai_Duong-2ta1521714t1cvn,10-05-2024-Hai_Duong-2ta1521714t1cvn.json,processed,ok,True,1,0,0,1,1,3,28323,4169,32492,0,False
act,10-05-2025-Vinh_Phuc-2ta1820910t1cvn,10-05-2025-Vinh_Phuc-2ta1820910t1cvn.json,processed,ok,True,1,0,0,1,1,3,24532,4929,29461,0,False
act,10-07-2024-Dien_Bien-2ta1564951t1cvn,10-07-2024-Dien_Bien-2ta1564951t1cvn.json,processed,ok,True,1,0,0,1,1,3,16742,4146,20888,0,False
act,10-07-2025-Hai_Phong-2ta1883997t1cvn,10-07-2025-Hai_Phong-2ta1883997t1cvn.json,processed,ok,True,1,0,0,1,1,3,27888,4219,32107,0,False
act,10-08-2025-Lao_Cai-2ta1964308t1cvn,10-08-2025-Lao_Cai-2ta1964308t1cvn.json,processed,ok,True,2,0,0,2,2,3,31571,5603,37174,0,False
act,10-12-2024-Bac_Ninh-2ta1805238t1cvn,10-12-2024-Bac_Ninh-2ta1805238t1cvn.json,processed,ok,True,1,0,0,1,1,3,21208,4905,26113,0,False
act,10-12-2025-Ha_Tinh-2ta2055815t1cvn,10-12-2025-Ha_Tinh-2ta2055815t1cvn.json,processed,ok,True,1,0,0,1,1,3,27282,4911,32193,0,False
act,11-01-2024-Thai_Nguyen-2ta1565714t1cvn,11-01-2024-Thai_Nguyen-2ta1565714t1cvn.json,processed,ok,True,1,0,0,1,1,3,27484,4949,32433,0,False
act,11-01-2024-Yen_Bai-2ta1413451t1cvn,11-01-2024-Yen_Bai-2ta1413451t1cvn.json,processed,ok,True,1,0,0,1,1,3,28430,4639,33069,0,False
act,11-03-2024-Quang_Ngai-2ta1460455t1cvn,11-03-2024-Quang_Ngai-2ta1460455t1cvn.json,processed,ok,True,1,0,0,1,1,3,27801,4735,32536,0,False
act,11-06-2024-Ho_Chi_Minh-2ta1589981t1cvn,11-06-2024-Ho_Chi_Minh-2ta1589981t1cvn.json,processed,ok,True,1,0,0,1,1,3,21426,4509,25935,0,False
act,11-08-2025-Tuyen_Quang-2ta1926816t1cvn,11-08-2025-Tuyen_Quang-2ta1926816t1cvn.json,processed,ok,True,1,0,0,1,1,3,27574,4984,32558,0,False
act,11-11-2025-Ca_Mau-2ta2012503t1cvn,11-11-2025-Ca_Mau-2ta2012503t1cvn.json,processed,ok,True,1,0,0,1,1,3,34948,4656,39604,0,False
act,12-01-2025-Binh_Duong-2ta1833899t1cvn,12-01-2025-Binh_Duong-2ta1833899t1cvn.json,processed,ok,True,1,0,0,1,1,3,22224,4728,26952,0,False
act,12-03-2025-Ho_Chi_Minh-2ta1804598t1cvn,12-03-2025-Ho_Chi_Minh-2ta1804598t1cvn.json,processed,ok,True,1,0,0,1,1,3,26586,5118,31704,0,False
act,12-08-2025-Ho_Chi_Minh-2ta1959418t1cvn,12-08-2025-Ho_Chi_Minh-2ta1959418t1cvn.json,processed,ok,True,2,0,0,2,2,3,29223,4934,34157,0,False
act,12-08-2025-Hue-2ta1952506t1cvn,12-08-2025-Hue-2ta1952506t1cvn.json,processed,ok,True,2,0,0,2,2,3,28916,5896,34812,0,False
act,12-08-2025-Lai_Chau-2ta1919469t1cvn,12-08-2025-Lai_Chau-2ta1919469t1cvn.json,processed,ok,True,2,0,0,2,2,3,26139,5341,31480,0,False
act,12-08-2025-Ninh_Binh-2ta1930408t1cvn,12-08-2025-Ninh_Binh-2ta1930408t1cvn.json,processed,ok,True,1,0,0,1,1,3,24808,4417,29225,0,False
act,12-11-2024-Cao_Bang-2ta1689860t1cvn,12-11-2024-Cao_Bang-2ta1689860t1cvn.json,processed,ok,True,1,0,0,1,1,3,28735,4233,32968,0,False
act,13-03-2025-Ba_Ria_Vung_Tau-2ta1810610t1cvn,13-03-2025-Ba_Ria_Vung_Tau-2ta1810610t1cvn.json,processed,ok,True,1,0,0,1,1,3,23711,4174,27885,0,False
act,13-06-2024-Ho_Chi_Minh-2ta1618708t1cvn,13-06-2024-Ho_Chi_Minh-2ta1618708t1cvn.json,processed,ok,True,2,0,0,2,2,3,22609,4479,27088,0,False
act,13-08-2024-Quang_Tri-2ta1650161t1cvn,13-08-2024-Quang_Tri-2ta1650161t1cvn.json,processed,ok,True,3,0,0,3,3,3,33787,5626,39413,0,False
act,13-08-2025-Da_Nang-2ta1943094t1cvn,13-08-2025-Da_Nang-2ta1943094t1cvn.json,processed,ok,True,1,0,0,1,1,3,26083,4839,30922,0,False
act,13-08-2025-Hue-2ta1952404t1cvn,13-08-2025-Hue-2ta1952404t1cvn.json,processed,ok,True,2,0,0,2,2,3,27096,5149,32245,0,False
act,14-03-2024-Thai_Binh-2ta1475993t1cvn,14-03-2024-Thai_Binh-2ta1475993t1cvn.json,processed,ok,True,1,0,0,1,1,3,23469,5344,28813,0,False
act,14-03-2024-Thai_Nguyen-2ta1565744t1cvn,14-03-2024-Thai_Nguyen-2ta1565744t1cvn.json,processed,ok,True,2,0,0,2,2,3,25355,5436,30791,0,False
act,14-06-2024-Ha_Noi-2ta1588561t1cvn,14-06-2024-Ha_Noi-2ta1588561t1cvn.json,processed,ok,True,1,0,0,1,1,3,24525,5619,31189,1,True
act,14-08-2025-Ha_Tinh-2ta1962835t1cvn,14-08-2025-Ha_Tinh-2ta1962835t1cvn.json,processed,ok,True,1,0,0,1,1,3,25528,5040,30568,0,False
act,14-08-2025-Ho_Chi_Minh-2ta1973446t1cvn,14-08-2025-Ho_Chi_Minh-2ta1973446t1cvn.json,processed,ok,True,1,0,0,1,1,3,25829,4599,30428,0,False
act,14-11-2024-Hung_Yen-2ta1778508t1cvn,14-11-2024-Hung_Yen-2ta1778508t1cvn.json,processed,ok,True,2,0,0,2,2,3,32155,5024,37179,0,False
act,14-11-2025-An_Giang-2ta2034336t1cvn,14-11-2025-An_Giang-2ta2034336t1cvn.json,processed,ok,True,2,0,0,2,2,3,24046,4976,29022,0,False
act,15-01-2025-Quang_Ninh-2ta1721699t1cvn,15-01-2025-Quang_Ninh-2ta1721699t1cvn.json,processed,ok,True,1,0,0,1,1,3,25415,5438,30853,0,False
act,15-04-2024-Tien_Giang-2ta1619955t1cvn,15-04-2024-Tien_Giang-2ta1619955t1cvn.json,processed,ok,True,1,0,0,1,1,3,22951,4558,27509,0,False
act,15-04-2025-Ho_Chi_Minh-2ta1936700t1cvn,15-04-2025-Ho_Chi_Minh-2ta1936700t1cvn.json,processed,ok,True,1,0,0,1,1,3,20584,4577,25161,0,False
act,15-07-2024-Tuyen_Quang-2ta1585800t1cvn,15-07-2024-Tuyen_Quang-2ta1585800t1cvn.json,processed,ok,True,2,0,0,2,2,3,25746,6190,31936,0,False
act,15-11-2024-Nghe_An-2ta1747859t1cvn,15-11-2024-Nghe_An-2ta1747859t1cvn.json,processed,ok,True,1,0,0,1,1,3,24837,5106,29943,0,False
act,15-12-2025-Ninh_Binh-2ta2023886t1cvn,15-12-2025-Ninh_Binh-2ta2023886t1cvn.json,processed,ok,True,1,0,0,1,1,3,30412,5171,35583,0,False
act,16-01-2025-Lao_Cai-2ta1721534t1cvn,16-01-2025-Lao_Cai-2ta1721534t1cvn.json,processed,ok,True,6,0,0,6,6,3,29786,7667,37453,0,False
act,16-06-2025-Ha_Tinh-2ta1866292t1cvn,16-06-2025-Ha_Tinh-2ta1866292t1cvn.json,processed,ok,True,1,0,0,1,1,3,22033,5438,27471,0,False
act,16-07-2025-Ninh_Binh-2ta1893934t1cvn,16-07-2025-Ninh_Binh-2ta1893934t1cvn.json,processed,ok,True,2,0,0,2,2,3,32237,5306,37543,0,False
act,16-08-2024-Ho_Chi_Minh-2ta1631427t1cvn,16-08-2024-Ho_Chi_Minh-2ta1631427t1cvn.json,processed,ok,True,1,0,0,1,1,3,21572,4481,26053,0,False
act,16-09-2024-Quang_Binh-2ta1665286t1cvn,16-09-2024-Quang_Binh-2ta1665286t1cvn.json,processed,ok,True,1,0,0,1,1,3,23977,4527,28504,0,False
act,16-09-2025-Dien_Bien-2ta1980369t1cvn,16-09-2025-Dien_Bien-2ta1980369t1cvn.json,processed,ok,True,1,0,0,1,1,3,24368,4581,29957,1,True
act,16-09-2025-Hai_Phong-2ta1981049t1cvn,16-09-2025-Hai_Phong-2ta1981049t1cvn.json,processed,ok,True,1,0,0,1,1,3,30027,4670,34697,0,False
act,17-01-2025-Bac_Ninh-2ta1781125t1cvn,17-01-2025-Bac_Ninh-2ta1781125t1cvn.json,processed,ok,True,1,0,0,1,1,3,19082,4802,23884,0,False
act,17-01-2025-Dien_Bien-2ta1734118t1cvn,17-01-2025-Dien_Bien-2ta1734118t1cvn.json,processed,ok,True,3,0,0,3,3,3,22929,4991,27920,0,False
act,17-01-2025-Dien_Bien-2ta1734140t1cvn,17-01-2025-Dien_Bien-2ta1734140t1cvn.json,processed,ok,True,1,0,0,1,1,3,20408,5586,25994,0,False
act,17-01-2025-Hai_Phong-2ta1837868t1cvn,17-01-2025-Hai_Phong-2ta1837868t1cvn.json,processed,ok,True,1,0,0,1,1,3,29188,5062,34250,0,False
act,17-03-2025-Ba_Ria_Vung_Tau-2ta1839127t1cvn,17-03-2025-Ba_Ria_Vung_Tau-2ta1839127t1cvn.json,processed,ok,True,1,0,0,1,1,3,30149,4909,35058,0,False
act,17-03-2025-Hue-2ta1940719t1cvn,17-03-2025-Hue-2ta1940719t1cvn.json,processed,ok,True,1,0,0,1,1,3,25438,5339,30777,0,False
act,17-04-2024-Son_La-2ta1481639t1cvn,17-04-2024-Son_La-2ta1481639t1cvn.json,processed,ok,True,1,0,0,1,1,3,29081,4592,33673,0,False
act,17-04-2024-Tuyen_Quang-2ta1484686t1cvn,17-04-2024-Tuyen_Quang-2ta1484686t1cvn.json,processed,ok,True,1,0,0,1,1,3,22165,4726,26891,0,False
act,17-04-2025-Dong_Nai-2ta1846924t1cvn,17-04-2025-Dong_Nai-2ta1846924t1cvn.json,processed,ok,True,1,0,0,1,1,3,24509,5035,29544,0,False
act,17-04-2025-Ho_Chi_Minh-2ta1799205t1cvn,17-04-2025-Ho_Chi_Minh-2ta1799205t1cvn.json,processed,ok,True,3,0,0,3,3,3,30678,5449,36127,0,False
act,17-04-2025-Thai_Binh-2ta1803410t1cvn,17-04-2025-Thai_Binh-2ta1803410t1cvn.json,processed,ok,True,1,0,0,1,1,3,23193,5170,28363,0,False
act,17-06-2025-Dak_Lak-2ta1857233t1cvn,17-06-2025-Dak_Lak-2ta1857233t1cvn.json,processed,ok,True,1,0,0,1,1,3,28437,4309,32746,0,False
act,17-06-2025-UnknownProvince-2ta2005675t1cvn,17-06-2025-UnknownProvince-2ta2005675t1cvn.json,processed,ok,True,3,0,0,3,3,3,28344,7335,35679,0,False
act,18-02-2025-Dien_Bien-2ta1748152t1cvn,18-02-2025-Dien_Bien-2ta1748152t1cvn.json,processed,ok,True,1,0,0,1,1,3,24535,4898,29433,0,False
act,18-03-2024-Hoa_Binh-2ta1474950t1cvn,18-03-2024-Hoa_Binh-2ta1474950t1cvn.json,processed,ok,True,1,0,0,1,1,3,20472,5244,25716,0,False
act,18-06-2025-Ninh_Binh-2ta1864907t1cvn,18-06-2025-Ninh_Binh-2ta1864907t1cvn.json,processed,ok,True,2,0,0,2,2,3,25829,5490,31319,0,False
act,18-07-2025-Nghe_An-2ta2048978t1cvn,18-07-2025-Nghe_An-2ta2048978t1cvn.json,processed,ok,True,1,0,0,1,1,3,19128,4641,23769,0,False
act,18-08-2025-Bac_Ninh-2ta1898097t1cvn,18-08-2025-Bac_Ninh-2ta1898097t1cvn.json,processed,ok,True,1,0,0,1,1,3,28176,6424,34600,0,False
act,18-08-2025-Phu_Tho-2ta1979793t1cvn,18-08-2025-Phu_Tho-2ta1979793t1cvn.json,processed,ok,True,1,0,0,1,1,4,35523,6538,42061,0,False
act,18-09-2025-Lang_Son-2ta1993084t1cvn,18-09-2025-Lang_Son-2ta1993084t1cvn.json,processed,ok,True,1,0,0,1,1,3,25753,5148,30901,0,False
act,18-11-2025-Lam_Dong-2ta2012026t1cvn,18-11-2025-Lam_Dong-2ta2012026t1cvn.json,processed,ok,True,2,0,0,2,2,3,25852,5318,31170,0,False
act,19-03-2024-Ho_Chi_Minh-2ta1604003t1cvn,19-03-2024-Ho_Chi_Minh-2ta1604003t1cvn.json,processed,ok,True,3,0,0,3,3,4,37135,7333,44468,0,False
act,19-03-2025-Ho_Chi_Minh-2ta1841757t1cvn,19-03-2025-Ho_Chi_Minh-2ta1841757t1cvn.json,processed,ok,True,7,0,0,7,7,3,32931,6973,39904,0,False
act,19-05-2025-Thai_Nguyen-2ta1949470t1cvn,19-05-2025-Thai_Nguyen-2ta1949470t1cvn.json,processed,ok,True,1,0,0,1,1,3,16139,4465,20604,0,False
act,19-05-2025-Tuyen_Quang-2ta1850047t1cvn,19-05-2025-Tuyen_Quang-2ta1850047t1cvn.json,processed,ok,True,1,0,0,1,1,3,25104,4619,29723,0,False
act,19-06-2025-Binh_Duong-2ta1854450t1cvn,19-06-2025-Binh_Duong-2ta1854450t1cvn.json,processed,ok,True,1,0,0,1,1,4,33431,6215,39646,0,False
act,19-06-2025-Son_La-2ta1854100t1cvn,19-06-2025-Son_La-2ta1854100t1cvn.json,processed,ok,True,2,0,0,2,2,3,31580,5488,37068,0,False
act,19-06-2025-Tay_Ninh-2ta1891588t1cvn,19-06-2025-Tay_Ninh-2ta1891588t1cvn.json,processed,ok,True,1,0,0,1,1,3,22865,4913,27778,0,False
act,19-08-2024-Ho_Chi_Minh-2ta1657190t1cvn,19-08-2024-Ho_Chi_Minh-2ta1657190t1cvn.json,processed,ok,True,2,0,0,2,2,3,23855,5795,29650,0,False
act,19-08-2025-Bac_Ninh-2ta1944480t1cvn,19-08-2025-Bac_Ninh-2ta1944480t1cvn.json,processed,ok,True,1,0,0,1,1,3,22088,4202,26290,0,False
act,19-11-2024-Quang_Tri-2ta1740390t1cvn,19-11-2024-Quang_Tri-2ta1740390t1cvn.json,processed,ok,True,3,0,0,3,3,3,28175,5970,34145,0,False
act,19-11-2025-Ho_Chi_Minh-2ta2079272t1cvn,19-11-2025-Ho_Chi_Minh-2ta2079272t1cvn.json,processed,ok,True,3,0,0,3,3,3,32080,5591,37671,0,False
act,20-01-2025-Bac_Ninh-2ta1738652t1cvn,20-01-2025-Bac_Ninh-2ta1738652t1cvn.json,processed,ok,True,1,0,0,1,1,3,24436,5437,29873,0,False
act,20-05-2024-Ha_Noi-2ta1493037t1cvn,20-05-2024-Ha_Noi-2ta1493037t1cvn.json,processed,ok,True,1,0,0,1,1,3,25425,4963,30388,0,False
act,20-05-2025-Ba_Ria_Vung_Tau-2ta1838148t1cvn,20-05-2025-Ba_Ria_Vung_Tau-2ta1838148t1cvn.json,processed,ok,True,1,0,0,1,1,3,22461,4650,27111,0,False
act,20-05-2025-Son_La-2ta1826649t1cvn,20-05-2025-Son_La-2ta1826649t1cvn.json,processed,ok,True,2,0,0,2,2,4,42008,8338,50346,0,False
act,20-06-2024-Bac_Giang-2ta1574024t1cvn,20-06-2024-Bac_Giang-2ta1574024t1cvn.json,processed,ok,True,1,0,0,1,1,3,20345,4674,25019,0,False
act,20-09-2025-An_Giang-2ta1917767t1cvn,20-09-2025-An_Giang-2ta1917767t1cvn.json,processed,ok,True,3,0,0,3,3,3,29200,5849,35049,0,False
act,20-09-2025-Dien_Bien-2ta1982098t1cvn,20-09-2025-Dien_Bien-2ta1982098t1cvn.json,processed,ok,True,1,0,0,1,1,3,24421,4367,30184,1,True
act,20-10-2025-An_Giang-2ta2034333t1cvn,20-10-2025-An_Giang-2ta2034333t1cvn.json,processed,ok,True,2,0,0,2,2,3,22025,5520,27545,0,False
act,20-11-2025-Lam_Dong-2ta2026259t1cvn,20-11-2025-Lam_Dong-2ta2026259t1cvn.json,processed,ok,True,1,0,0,1,1,3,27153,4906,32059,0,False
act,20-12-2024-Hai_Phong-2ta1833162t1cvn,20-12-2024-Hai_Phong-2ta1833162t1cvn.json,processed,ok,True,1,0,0,1,1,3,21570,4901,26471,0,False
act,21-02-2024-Hai_Phong-2ta1418269t1cvn,21-02-2024-Hai_Phong-2ta1418269t1cvn.json,processed,ok,True,2,0,0,2,2,3,22143,4659,26802,0,False
act,21-02-2025-An_Giang-2ta1973677t1cvn,21-02-2025-An_Giang-2ta1973677t1cvn.json,processed,ok,True,1,0,0,1,1,3,23683,4743,28426,0,False
act,21-02-2025-Ha_Tinh-2ta1867599t1cvn,21-02-2025-Ha_Tinh-2ta1867599t1cvn.json,processed,ok,True,1,0,0,1,1,3,21120,4859,25979,0,False
act,21-03-2025-Hai_Duong-2ta1788880t1cvn,21-03-2025-Hai_Duong-2ta1788880t1cvn.json,processed,ok,True,3,0,0,3,3,3,27633,5702,33335,0,False
act,21-08-2024-Ba_Ria_Vung_Tau-2ta1613282t1cvn,21-08-2024-Ba_Ria_Vung_Tau-2ta1613282t1cvn.json,processed,ok,True,1,0,0,1,1,3,23474,5338,28812,0,False
act,22-03-2024-An_Giang-2ta1638930t1cvn,22-03-2024-An_Giang-2ta1638930t1cvn.json,processed,ok,True,5,0,0,5,5,3,24197,6838,31035,0,False
act,22-03-2024-Ho_Chi_Minh-2ta1647097t1cvn,22-03-2024-Ho_Chi_Minh-2ta1647097t1cvn.json,processed,ok,True,1,0,0,1,1,3,28378,4371,32749,0,False
act,22-04-2024-Gia_Lai-2ta1526648t1cvn,22-04-2024-Gia_Lai-2ta1526648t1cvn.json,processed,ok,True,1,0,0,1,1,3,22220,4542,26762,0,False
